id,date_time,date_time_of_next_variable_1,hours_until_next_1,date_time_of_next_variable_2,hours_until_next_2,score,ScoreCategory,filter_$,accesscomplexity,confidentialityimpact,integrityimpact,availabilityimpact
CVE-2012-1632,9/19/2012 20:55:04,9/19/2012 23:46:36,2.85888888888889,9/19/2012 23:46:36,0,2.1,1,1,HIGH,NONE,PARTIAL,NONE
CVE-2012-1627,9/19/2012 20:55:04,9/19/2012 20:55:04,0,9/19/2012 23:46:36,2.85888888888889,3.5,1,1,MEDIUM,NONE,PARTIAL,NONE
CVE-2012-1630,9/19/2012 23:46:36,9/20/2012 6:55:28,7.14777777777778,9/20/2012 6:55:28,0,2.1,1,1,HIGH,NONE,PARTIAL,NONE
CVE-2012-1628,9/19/2012 23:46:36,9/19/2012 23:46:36,0,9/19/2012 23:46:36,0,3.5,1,1,MEDIUM,NONE,PARTIAL,NONE
CVE-2012-1629,9/19/2012 23:46:36,9/19/2012 23:46:36,0,9/20/2012 6:55:28,7.14777777777778,2.1,1,1,HIGH,NONE,PARTIAL,NONE
CVE-2011-5187,9/20/2012 6:55:28,9/20/2012 6:55:28,0,9/20/2012 6:55:28,0,2.1,1,1,HIGH,NONE,PARTIAL,NONE
CVE-2011-5189,9/20/2012 6:55:28,9/20/2012 17:55:02,10.9927777777778,9/20/2012 17:55:03,.000277777777777778,2.1,1,1,HIGH,NONE,PARTIAL,NONE
CVE-2011-5188,9/20/2012 6:55:28,9/20/2012 6:55:28,0,9/20/2012 17:55:02,10.9927777777778,2.1,1,1,HIGH,NONE,PARTIAL,NONE
CVE-2012-3718,9/20/2012 17:55:02,9/20/2012 17:55:03,.000277777777777778,9/20/2012 17:55:03,0,2.1,1,1,LOW,PARTIAL,NONE,NONE
CVE-2012-3735,9/20/2012 17:55:03,9/20/2012 17:55:04,.000277777777777778,9/20/2012 17:55:04,0,2.1,1,1,LOW,PARTIAL,NONE,NONE
CVE-2012-3725,9/20/2012 17:55:03,9/20/2012 17:55:03,0,9/20/2012 17:55:03,0,3.3,1,1,LOW,PARTIAL,NONE,NONE
CVE-2012-3729,9/20/2012 17:55:03,9/20/2012 17:55:03,0,9/20/2012 17:55:03,0,1.9,1,1,MEDIUM,PARTIAL,NONE,NONE
CVE-2012-3731,9/20/2012 17:55:03,9/20/2012 17:55:03,0,9/20/2012 17:55:03,0,2.1,1,1,LOW,PARTIAL,NONE,NONE
CVE-2012-3734,9/20/2012 17:55:03,9/20/2012 17:55:03,0,9/20/2012 17:55:04,.000277777777777778,1.9,1,1,MEDIUM,PARTIAL,NONE,NONE
CVE-2012-3737,9/20/2012 17:55:04,9/20/2012 17:55:04,0,9/20/2012 17:55:04,0,2.1,1,1,LOW,PARTIAL,NONE,NONE
CVE-2012-3738,9/20/2012 17:55:04,9/20/2012 17:55:04,0,9/20/2012 17:55:04,0,3.6,1,1,LOW,PARTIAL,PARTIAL,NONE
CVE-2012-3739,9/20/2012 17:55:04,9/20/2012 17:55:04,0,9/20/2012 17:55:04,0,2.1,1,1,LOW,NONE,PARTIAL,NONE
CVE-2012-3741,9/20/2012 17:55:04,9/23/2012 13:55:01,67.9991666666667,9/25/2012 16:55:01,51,1.9,1,1,MEDIUM,NONE,PARTIAL,NONE
CVE-2012-3740,9/20/2012 17:55:04,9/20/2012 17:55:04,0,9/23/2012 13:55:01,67.9991666666667,2.1,1,1,LOW,NONE,PARTIAL,NONE
CVE-2011-5193,9/23/2012 13:55:01,9/25/2012 16:55:01,51,9/25/2012 16:55:01,0,2.6,1,1,HIGH,NONE,PARTIAL,NONE
CVE-2012-3300,9/25/2012 16:55:01,9/25/2012 16:55:01,0,9/25/2012 19:55:01,3,2.6,1,1,HIGH,NONE,NONE,PARTIAL
CVE-2012-3311,9/25/2012 16:55:01,9/25/2012 19:55:01,3,9/30/2012 20:55:00,120.999722222222,3.3,1,1,MEDIUM,PARTIAL,PARTIAL,NONE
CVE-2011-4623,9/25/2012 19:55:01,9/30/2012 20:55:00,120.999722222222,9/30/2012 20:55:01,.000277777777777778,2.1,1,1,LOW,NONE,NONE,PARTIAL
CVE-2012-1588,9/30/2012 20:55:00,9/30/2012 20:55:01,.000277777777777778,10/1/2012 14:55:01,18,3.5,1,1,MEDIUM,NONE,NONE,PARTIAL
CVE-2012-3500,9/30/2012 20:55:01,10/1/2012 14:55:01,18,10/1/2012 16:55:01,2,1.2,1,1,HIGH,NONE,PARTIAL,NONE
CVE-2012-4833,10/1/2012 14:55:01,10/1/2012 16:55:01,2,10/1/2012 16:55:03,.000555555555555556,2.1,1,1,LOW,NONE,NONE,PARTIAL
CVE-2011-5202,10/1/2012 16:55:01,10/1/2012 16:55:03,.000555555555555556,10/1/2012 18:55:01,1.99944444444444,2.1,1,1,LOW,NONE,NONE,PARTIAL
CVE-2012-1639,10/1/2012 16:55:03,10/1/2012 18:55:01,1.99944444444444,10/1/2012 19:55:01,1,3.5,1,1,MEDIUM,NONE,PARTIAL,NONE
CVE-2012-5233,10/1/2012 18:55:01,10/1/2012 19:55:01,1,10/3/2012 7:02:55,35.1316666666667,2.1,1,1,HIGH,NONE,PARTIAL,NONE
CVE-2012-4065,10/1/2012 19:55:01,10/3/2012 7:02:55,35.1316666666667,10/3/2012 7:02:56,.000277777777777778,3.5,1,1,MEDIUM,NONE,PARTIAL,NONE
CVE-2011-1833,10/3/2012 7:02:55,10/3/2012 7:02:56,.000277777777777778,10/3/2012 7:02:57,.000277777777777778,3.3,1,1,MEDIUM,PARTIAL,PARTIAL,NONE
CVE-2012-3430,10/3/2012 7:02:56,10/3/2012 7:02:57,.000277777777777778,10/4/2012 13:55:00,30.8675,2.1,1,1,LOW,PARTIAL,NONE,NONE
CVE-2012-3520,10/3/2012 7:02:57,10/4/2012 13:55:00,30.8675,10/4/2012 15:55:00,2,1.9,1,1,MEDIUM,NONE,PARTIAL,NONE
CVE-2011-5204,10/4/2012 13:55:00,10/4/2012 15:55:00,2,10/4/2012 15:55:00,0,1.9,1,1,MEDIUM,PARTIAL,NONE,NONE
CVE-2012-5238,10/4/2012 15:55:00,10/6/2012 17:55:04,50.0011111111111,10/7/2012 17:55:00,23.9988888888889,3.3,1,1,LOW,NONE,NONE,PARTIAL
CVE-2012-5237,10/4/2012 15:55:00,10/4/2012 15:55:00,0,10/6/2012 17:55:04,50.0011111111111,3.3,1,1,LOW,NONE,NONE,PARTIAL
CVE-2012-1624,10/6/2012 17:55:04,10/7/2012 17:55:00,23.9988888888889,10/8/2012 6:47:45,12.8791666666667,3.5,1,1,MEDIUM,NONE,PARTIAL,NONE
CVE-2011-4363,10/7/2012 17:55:00,10/8/2012 6:47:45,12.8791666666667,10/8/2012 13:55:01,7.12111111111111,2.6,1,1,HIGH,NONE,PARTIAL,PARTIAL
CVE-2012-5307,10/8/2012 6:47:45,10/8/2012 13:55:01,7.12111111111111,10/8/2012 16:55:01,3,2.6,1,1,HIGH,NONE,PARTIAL,NONE
CVE-2012-5316,10/8/2012 13:55:01,10/8/2012 16:55:01,3,10/9/2012 11:55:01,19,3.5,1,1,MEDIUM,NONE,PARTIAL,NONE
CVE-2012-5325,10/8/2012 16:55:01,10/9/2012 11:55:01,19,10/9/2012 19:55:05,8.00111111111111,2.1,1,1,HIGH,NONE,PARTIAL,NONE
CVE-2012-5349,10/9/2012 11:55:01,10/9/2012 19:55:05,8.00111111111111,10/9/2012 19:55:05,0,2.6,1,1,HIGH,NONE,PARTIAL,NONE
CVE-2012-4453,10/9/2012 19:55:05,10/10/2012 14:55:02,18.9991666666667,10/10/2012 14:55:04,.000555555555555556,2.1,1,1,LOW,PARTIAL,NONE,NONE
CVE-2012-4452,10/9/2012 19:55:05,10/9/2012 19:55:05,0,10/10/2012 14:55:02,18.9991666666667,2.1,1,1,LOW,NONE,PARTIAL,NONE
CVE-2012-3504,10/10/2012 14:55:02,10/10/2012 14:55:04,.000555555555555556,10/10/2012 14:55:05,.000277777777777778,3.6,1,1,LOW,NONE,PARTIAL,PARTIAL
CVE-2012-4454,10/10/2012 14:55:04,10/10/2012 14:55:05,.000277777777777778,10/10/2012 14:55:05,0,2.9,1,1,MEDIUM,NONE,PARTIAL,NONE
CVE-2012-4899,10/10/2012 14:55:05,10/10/2012 14:55:05,0,10/10/2012 17:55:00,2.99861111111111,2.1,1,1,LOW,PARTIAL,NONE,NONE
CVE-2012-5355,10/10/2012 14:55:05,10/10/2012 17:55:00,2.99861111111111,10/16/2012 17:55:01,144.000277777778,3.3,1,1,MEDIUM,NONE,PARTIAL,PARTIAL
CVE-2012-2286,10/10/2012 17:55:00,10/16/2012 17:55:01,144.000277777778,10/16/2012 17:55:02,.000277777777777778,2.9,1,1,MEDIUM,PARTIAL,NONE,NONE
CVE-2012-3216,10/16/2012 17:55:01,10/16/2012 17:55:02,.000277777777777778,10/16/2012 17:55:02,0,2.6,1,1,HIGH,PARTIAL,NONE,NONE
CVE-2012-5085,10/16/2012 17:55:02,10/16/2012 19:55:02,2,10/16/2012 19:55:02,0,0,1,1,MEDIUM,NONE,NONE,NONE
CVE-2012-5077,10/16/2012 17:55:02,10/16/2012 17:55:02,0,10/16/2012 19:55:02,2,2.6,1,1,HIGH,PARTIAL,NONE,NONE
CVE-2012-0095,10/16/2012 19:55:02,10/16/2012 19:55:03,.000277777777777778,10/16/2012 19:55:03,0,2.1,1,1,HIGH,PARTIAL,NONE,NONE
CVE-2012-0086,10/16/2012 19:55:02,10/16/2012 19:55:02,0,10/16/2012 19:55:02,0,3.5,1,1,MEDIUM,PARTIAL,NONE,NONE
CVE-2012-0090,10/16/2012 19:55:02,10/16/2012 19:55:02,0,10/16/2012 19:55:02,0,3.5,1,1,MEDIUM,NONE,PARTIAL,NONE
CVE-2012-0092,10/16/2012 19:55:02,10/16/2012 19:55:02,0,10/16/2012 19:55:03,.000277777777777778,3.5,1,1,MEDIUM,NONE,PARTIAL,NONE
CVE-2012-3151,10/16/2012 19:55:03,10/16/2012 19:55:04,.000277777777777778,10/16/2012 19:55:04,0,3.3,1,1,MEDIUM,NONE,PARTIAL,PARTIAL
CVE-2012-0108,10/16/2012 19:55:03,10/16/2012 19:55:03,0,10/16/2012 19:55:03,0,3.5,1,1,MEDIUM,PARTIAL,NONE,NONE
CVE-2012-3142,10/16/2012 19:55:03,10/16/2012 19:55:03,0,10/16/2012 19:55:03,0,3.5,1,1,MEDIUM,PARTIAL,NONE,NONE
CVE-2012-3145,10/16/2012 19:55:03,10/16/2012 19:55:03,0,10/16/2012 19:55:03,0,1.5,1,1,MEDIUM,PARTIAL,NONE,NONE
CVE-2012-3146,10/16/2012 19:55:03,10/16/2012 19:55:03,0,10/16/2012 19:55:03,0,2.1,1,1,HIGH,NONE,PARTIAL,NONE
CVE-2012-3148,10/16/2012 19:55:03,10/16/2012 19:55:03,0,10/16/2012 19:55:03,0,3.5,1,1,MEDIUM,NONE,PARTIAL,NONE
CVE-2012-3149,10/16/2012 19:55:03,10/16/2012 19:55:03,0,10/16/2012 19:55:04,.000277777777777778,3.5,1,1,MEDIUM,PARTIAL,NONE,NONE
CVE-2012-3162,10/16/2012 19:55:04,10/16/2012 20:55:01,.999166666666667,10/16/2012 20:55:01,0,1.7,1,1,LOW,PARTIAL,NONE,NONE
CVE-2012-3156,10/16/2012 19:55:04,10/16/2012 19:55:04,0,10/16/2012 19:55:04,0,3.5,1,1,MEDIUM,NONE,NONE,PARTIAL
CVE-2012-3157,10/16/2012 19:55:04,10/16/2012 19:55:04,0,10/16/2012 19:55:04,0,3.5,1,1,MEDIUM,NONE,PARTIAL,NONE
CVE-2012-3160,10/16/2012 19:55:04,10/16/2012 19:55:04,0,10/16/2012 20:55:01,.999166666666667,2.1,1,1,LOW,PARTIAL,NONE,NONE
CVE-2012-3179,10/16/2012 20:55:01,10/16/2012 20:55:02,.000277777777777778,10/16/2012 20:55:02,0,3.5,1,1,MEDIUM,NONE,PARTIAL,NONE
CVE-2012-3164,10/16/2012 20:55:01,10/16/2012 20:55:01,0,10/16/2012 20:55:01,0,3.5,1,1,MEDIUM,NONE,PARTIAL,NONE
CVE-2012-3165,10/16/2012 20:55:01,10/16/2012 20:55:01,0,10/16/2012 20:55:01,0,3.6,1,1,LOW,PARTIAL,PARTIAL,NONE
CVE-2012-3167,10/16/2012 20:55:01,10/16/2012 20:55:01,0,10/16/2012 20:55:01,0,3.5,1,1,MEDIUM,NONE,NONE,PARTIAL
CVE-2012-3176,10/16/2012 20:55:01,10/16/2012 20:55:01,0,10/16/2012 20:55:02,.000277777777777778,3.5,1,1,MEDIUM,NONE,PARTIAL,NONE
CVE-2012-3206,10/16/2012 20:55:02,10/16/2012 20:55:03,.000277777777777778,10/16/2012 20:55:03,0,2.1,1,1,LOW,PARTIAL,NONE,NONE
CVE-2012-3188,10/16/2012 20:55:02,10/16/2012 20:55:02,0,10/16/2012 20:55:02,0,3.5,1,1,MEDIUM,NONE,PARTIAL,NONE
CVE-2012-3191,10/16/2012 20:55:02,10/16/2012 20:55:02,0,10/16/2012 20:55:02,0,2.1,1,1,HIGH,NONE,NONE,PARTIAL
CVE-2012-3193,10/16/2012 20:55:02,10/16/2012 20:55:02,0,10/16/2012 20:55:02,0,3.5,1,1,MEDIUM,PARTIAL,NONE,NONE
CVE-2012-3197,10/16/2012 20:55:02,10/16/2012 20:55:02,0,10/16/2012 20:55:02,0,3.5,1,1,MEDIUM,NONE,NONE,PARTIAL
CVE-2012-3203,10/16/2012 20:55:02,10/16/2012 20:55:02,0,10/16/2012 20:55:02,0,2.1,1,1,LOW,NONE,NONE,PARTIAL
CVE-2012-3205,10/16/2012 20:55:02,10/16/2012 20:55:02,0,10/16/2012 20:55:03,.000277777777777778,2.1,1,1,LOW,NONE,PARTIAL,NONE
CVE-2012-3215,10/16/2012 20:55:03,10/17/2012 6:54:30,9.99083333333333,10/17/2012 6:54:31,.000277777777777778,1.7,1,1,LOW,PARTIAL,NONE,NONE
CVE-2012-3214,10/16/2012 20:55:03,10/16/2012 20:55:03,0,10/17/2012 6:54:30,9.99083333333333,2.1,1,1,LOW,NONE,NONE,PARTIAL
CVE-2012-3217,10/17/2012 6:54:30,10/17/2012 6:54:31,.000277777777777778,10/17/2012 6:54:31,0,2.1,1,1,LOW,NONE,NONE,PARTIAL
CVE-2012-3221,10/17/2012 6:54:31,10/17/2012 6:54:31,0,10/17/2012 6:54:31,0,2.1,1,1,LOW,NONE,NONE,PARTIAL
CVE-2012-3223,10/17/2012 6:54:31,10/17/2012 6:54:31,0,10/17/2012 6:54:31,0,2.1,1,1,HIGH,PARTIAL,NONE,NONE
CVE-2012-3224,10/17/2012 6:54:31,10/17/2012 6:54:31,0,10/17/2012 6:54:31,0,3.5,1,1,MEDIUM,PARTIAL,NONE,NONE
CVE-2012-3225,10/17/2012 6:54:31,10/17/2012 6:54:31,0,10/17/2012 6:54:31,0,3.6,1,1,HIGH,PARTIAL,PARTIAL,NONE
CVE-2012-3227,10/17/2012 6:54:31,10/17/2012 6:54:31,0,10/17/2012 6:54:31,0,3.5,1,1,MEDIUM,NONE,PARTIAL,NONE
CVE-2012-5064,10/17/2012 6:54:31,10/17/2012 6:54:31,0,10/18/2012 13:55:01,31.0083333333333,3.5,1,1,MEDIUM,PARTIAL,NONE,NONE
CVE-2012-5065,10/17/2012 6:54:31,10/18/2012 13:55:01,31.0083333333333,10/22/2012 19:55:05,102.001111111111,2.1,1,1,LOW,NONE,PARTIAL,NONE
CVE-2012-2284,10/18/2012 13:55:01,10/22/2012 19:55:05,102.001111111111,10/22/2012 19:55:08,.000833333333333333,2.1,1,1,LOW,PARTIAL,NONE,NONE
CVE-2012-2679,10/22/2012 19:55:05,10/22/2012 19:55:08,.000833333333333333,10/24/2012 13:55:02,41.9983333333333,2.1,1,1,LOW,PARTIAL,NONE,NONE
CVE-2012-4518,10/22/2012 19:55:08,10/24/2012 13:55:02,41.9983333333333,10/25/2012 6:51:28,16.9405555555556,3.6,1,1,LOW,NONE,PARTIAL,PARTIAL
CVE-2012-5388,10/24/2012 13:55:02,10/25/2012 6:51:28,16.9405555555556,10/31/2012 6:50:32,143.984444444444,3.5,1,1,MEDIUM,NONE,PARTIAL,NONE
CVE-2012-5339,10/25/2012 6:51:28,10/31/2012 6:50:32,143.984444444444,10/31/2012 6:50:32,0,3.5,1,1,MEDIUM,NONE,PARTIAL,NONE
CVE-2012-4934,10/31/2012 6:50:32,10/31/2012 12:55:02,6.075,10/31/2012 12:55:03,.000277777777777778,3.5,1,1,MEDIUM,NONE,PARTIAL,NONE
CVE-2012-4610,10/31/2012 6:50:32,10/31/2012 6:50:32,0,10/31/2012 12:55:02,6.075,3.3,1,1,LOW,PARTIAL,NONE,NONE
CVE-2012-2625,10/31/2012 12:55:02,10/31/2012 12:55:03,.000277777777777778,10/31/2012 12:55:03,0,2.7,1,1,LOW,NONE,NONE,PARTIAL
CVE-2012-4492,10/31/2012 12:55:03,10/31/2012 12:55:03,0,10/31/2012 12:55:03,0,2.1,1,1,HIGH,NONE,PARTIAL,NONE
CVE-2012-4496,10/31/2012 12:55:03,10/31/2012 12:55:03,0,10/31/2012 12:55:05,.000555555555555556,2.1,1,1,HIGH,NONE,PARTIAL,NONE
CVE-2012-4500,10/31/2012 12:55:03,10/31/2012 12:55:05,.000555555555555556,11/1/2012 6:44:48,17.8286111111111,3.5,1,1,MEDIUM,NONE,PARTIAL,NONE
CVE-2012-4544,10/31/2012 12:55:05,11/1/2012 6:44:48,17.8286111111111,11/1/2012 6:44:48,0,2.1,1,1,LOW,NONE,NONE,PARTIAL
CVE-2012-5705,11/1/2012 6:44:48,11/2/2012 11:55:01,29.1702777777778,11/2/2012 11:55:01,0,2.1,1,1,HIGH,NONE,PARTIAL,NONE
CVE-2012-5704,11/1/2012 6:44:48,11/1/2012 6:44:48,0,11/2/2012 11:55:01,29.1702777777778,3.5,1,1,MEDIUM,NONE,NONE,PARTIAL
CVE-2012-4493,11/2/2012 11:55:01,11/2/2012 11:55:01,0,11/3/2012 13:55:01,26,2.1,1,1,HIGH,NONE,PARTIAL,NONE
CVE-2012-4497,11/2/2012 11:55:01,11/3/2012 13:55:01,26,11/11/2012 8:00:59,186.099444444444,2.1,1,1,HIGH,NONE,PARTIAL,NONE
CVE-2012-3750,11/3/2012 13:55:01,11/11/2012 8:00:59,186.099444444444,11/13/2012 19:55:01,59.9005555555556,3.6,1,1,LOW,PARTIAL,PARTIAL,NONE
CVE-2012-4730,11/11/2012 8:00:59,11/13/2012 19:55:01,59.9005555555556,11/15/2012 6:58:40,35.0608333333333,3.5,1,1,MEDIUM,PARTIAL,NONE,NONE
CVE-2012-2531,11/13/2012 19:55:01,11/15/2012 6:58:40,35.0608333333333,11/17/2012 16:55:06,57.9405555555556,2.1,1,1,LOW,PARTIAL,NONE,NONE
CVE-2012-4954,11/15/2012 6:58:40,11/17/2012 16:55:06,57.9405555555556,11/18/2012 16:55:00,23.9983333333333,3.5,1,1,MEDIUM,NONE,PARTIAL,NONE
CVE-2012-5914,11/17/2012 16:55:06,11/18/2012 16:55:00,23.9983333333333,11/18/2012 18:55:00,2,2.6,1,1,HIGH,NONE,PARTIAL,NONE
CVE-2012-4938,11/18/2012 16:55:00,11/18/2012 18:55:00,2,11/19/2012 19:55:01,25.0002777777778,3.5,1,1,MEDIUM,NONE,PARTIAL,NONE
CVE-2012-4417,11/18/2012 18:55:00,11/19/2012 19:55:01,25.0002777777778,11/19/2012 19:55:01,0,3.6,1,1,LOW,NONE,PARTIAL,PARTIAL
CVE-2012-5529,11/19/2012 19:55:01,11/21/2012 18:55:02,47.0002777777778,11/21/2012 18:55:02,0,3.5,1,1,MEDIUM,NONE,NONE,PARTIAL
CVE-2012-4366,11/19/2012 19:55:01,11/19/2012 19:55:01,0,11/21/2012 18:55:02,47.0002777777778,3.3,1,1,LOW,PARTIAL,NONE,NONE
CVE-2012-4535,11/21/2012 18:55:02,11/21/2012 18:55:02,0,11/21/2012 18:55:02,0,1.9,1,1,MEDIUM,NONE,NONE,PARTIAL
CVE-2012-4536,11/21/2012 18:55:02,11/21/2012 18:55:02,0,11/21/2012 18:55:02,0,2.1,1,1,LOW,NONE,NONE,PARTIAL
CVE-2012-4539,11/21/2012 18:55:02,11/23/2012 15:55:02,45,11/23/2012 15:55:03,.000277777777777778,2.1,1,1,LOW,NONE,NONE,PARTIAL
CVE-2012-4537,11/21/2012 18:55:02,11/21/2012 18:55:02,0,11/23/2012 15:55:02,45,2.1,1,1,LOW,NONE,NONE,PARTIAL
CVE-2012-2377,11/23/2012 15:55:02,11/23/2012 15:55:03,.000277777777777778,11/24/2012 15:55:01,23.9994444444444,3.3,1,1,LOW,PARTIAL,NONE,NONE
CVE-2012-3494,11/23/2012 15:55:03,11/24/2012 15:55:01,23.9994444444444,11/27/2012 16:55:00,72.9997222222222,2.1,1,1,LOW,NONE,NONE,PARTIAL
CVE-2012-0959,11/24/2012 15:55:01,11/27/2012 16:55:00,72.9997222222222,11/29/2012 8:14:37,39.3269444444444,2.1,1,1,LOW,PARTIAL,NONE,NONE
CVE-2012-4615,11/27/2012 16:55:00,11/29/2012 8:14:37,39.3269444444444,11/30/2012 17:55:00,33.6730555555556,2.1,1,1,LOW,PARTIAL,NONE,NONE
CVE-2012-5530,11/29/2012 8:14:37,11/30/2012 17:55:00,33.6730555555556,11/30/2012 17:55:01,.000277777777777778,2.1,1,1,LOW,NONE,PARTIAL,NONE
CVE-2012-4469,11/30/2012 17:55:00,11/30/2012 17:55:01,.000277777777777778,11/30/2012 17:55:01,0,2.6,1,1,HIGH,NONE,PARTIAL,NONE
CVE-2012-4571,11/30/2012 17:55:01,12/3/2012 16:55:01,71,12/3/2012 16:55:01,0,2.1,1,1,LOW,PARTIAL,NONE,NONE
CVE-2012-4473,11/30/2012 17:55:01,11/30/2012 17:55:01,0,12/3/2012 16:55:01,71,3.5,1,1,MEDIUM,PARTIAL,NONE,NONE
CVE-2012-3432,12/3/2012 16:55:01,12/3/2012 16:55:02,.000277777777777778,12/3/2012 16:55:02,0,1.9,1,1,MEDIUM,NONE,NONE,PARTIAL
CVE-2012-0218,12/3/2012 16:55:01,12/3/2012 16:55:01,0,12/3/2012 16:55:01,0,1.9,1,1,MEDIUM,NONE,NONE,PARTIAL
CVE-2012-2934,12/3/2012 16:55:01,12/3/2012 16:55:01,0,12/3/2012 16:55:02,.000277777777777778,1.9,1,1,MEDIUM,NONE,NONE,PARTIAL
CVE-2012-5538,12/3/2012 16:55:02,12/3/2012 16:55:02,0,12/3/2012 16:55:02,0,2.1,1,1,HIGH,NONE,PARTIAL,NONE
CVE-2012-5539,12/3/2012 16:55:02,12/3/2012 16:55:02,0,12/3/2012 16:55:02,0,3.5,1,1,MEDIUM,NONE,PARTIAL,NONE
CVE-2012-5545,12/3/2012 16:55:02,12/3/2012 16:55:02,0,12/3/2012 16:55:02,0,2.1,1,1,HIGH,NONE,PARTIAL,NONE
CVE-2012-5553,12/3/2012 16:55:02,12/3/2012 16:55:02,0,12/3/2012 16:55:02,0,2.1,1,1,HIGH,NONE,PARTIAL,NONE
CVE-2012-5557,12/3/2012 16:55:02,12/3/2012 16:55:02,0,12/3/2012 16:55:03,.000277777777777778,3.6,1,1,HIGH,PARTIAL,PARTIAL,NONE
CVE-2012-5559,12/3/2012 16:55:02,12/3/2012 16:55:03,.000277777777777778,12/5/2012 6:57:14,38.0363888888889,2.6,1,1,HIGH,NONE,PARTIAL,NONE
CVE-2012-6064,12/3/2012 16:55:03,12/5/2012 6:57:14,38.0363888888889,12/5/2012 12:55:00,5.96277777777778,3.5,1,1,MEDIUM,NONE,PARTIAL,NONE
CVE-2012-4862,12/5/2012 6:57:14,12/5/2012 12:55:00,5.96277777777778,12/8/2012 10:55:01,70.0002777777778,2.1,1,1,LOW,PARTIAL,NONE,NONE
CVE-2009-2899,12/5/2012 12:55:00,12/8/2012 10:55:01,70.0002777777778,12/11/2012 19:55:01,81,2.1,1,1,LOW,PARTIAL,NONE,NONE
CVE-2012-4838,12/8/2012 10:55:01,12/11/2012 19:55:01,81,12/13/2012 6:53:33,34.9755555555556,1.9,1,1,MEDIUM,PARTIAL,NONE,NONE
CVE-2012-4791,12/11/2012 19:55:01,12/13/2012 6:53:33,34.9755555555556,12/13/2012 6:53:48,.00416666666666667,3.5,1,1,MEDIUM,NONE,NONE,PARTIAL
CVE-2012-3276,12/13/2012 6:53:33,12/13/2012 6:53:48,.00416666666666667,12/17/2012 20:55:03,110.020833333333,2.1,1,1,LOW,NONE,NONE,PARTIAL
CVE-2012-5512,12/13/2012 6:53:48,12/17/2012 20:55:03,110.020833333333,12/18/2012 7:30:05,10.5838888888889,3.2,1,1,LOW,PARTIAL,NONE,PARTIAL
CVE-2012-5571,12/17/2012 20:55:03,12/18/2012 7:30:05,10.5838888888889,12/18/2012 7:30:05,0,3.5,1,1,MEDIUM,NONE,PARTIAL,NONE
CVE-2012-4693,12/18/2012 7:30:05,12/19/2012 6:55:54,23.4302777777778,12/19/2012 6:55:54,0,1.9,1,1,MEDIUM,PARTIAL,NONE,NONE
CVE-2012-4691,12/18/2012 7:30:05,12/18/2012 7:30:05,0,12/19/2012 6:55:54,23.4302777777778,3.3,1,1,LOW,NONE,NONE,PARTIAL
CVE-2012-3329,12/19/2012 6:55:54,12/19/2012 6:55:54,0,12/19/2012 6:55:54,0,3.3,1,1,MEDIUM,NONE,PARTIAL,PARTIAL
CVE-2012-4848,12/19/2012 6:55:54,12/20/2012 7:02:18,24.1066666666667,12/21/2012 0:46:13,17.7319444444444,3.5,1,1,MEDIUM,NONE,PARTIAL,NONE
CVE-2012-4534,12/19/2012 6:55:54,12/19/2012 6:55:54,0,12/20/2012 7:02:18,24.1066666666667,2.6,1,1,HIGH,NONE,NONE,PARTIAL
CVE-2012-5638,12/20/2012 7:02:18,12/21/2012 0:46:13,17.7319444444444,12/21/2012 0:46:15,.000555555555555556,3.6,1,1,LOW,NONE,PARTIAL,PARTIAL
CVE-2010-2387,12/21/2012 0:46:13,12/21/2012 0:46:15,.000555555555555556,12/21/2012 6:47:36,6.0225,1.9,1,1,MEDIUM,PARTIAL,NONE,NONE
CVE-2012-1699,12/21/2012 0:46:15,12/21/2012 6:47:36,6.0225,12/24/2012 13:55:02,79.1238888888889,3.6,1,1,LOW,PARTIAL,NONE,PARTIAL
CVE-2012-4508,12/21/2012 6:47:36,12/24/2012 13:55:02,79.1238888888889,12/26/2012 12:55:01,46.9997222222222,1.9,1,1,MEDIUM,PARTIAL,NONE,NONE
CVE-2012-4046,12/24/2012 13:55:02,12/26/2012 12:55:01,46.9997222222222,12/26/2012 12:55:01,0,3.3,1,1,LOW,PARTIAL,NONE,NONE
CVE-2012-5183,12/26/2012 12:55:01,12/26/2012 12:55:02,.000277777777777778,12/26/2012 12:55:02,0,2.6,1,1,HIGH,PARTIAL,NONE,NONE
CVE-2012-5179,12/26/2012 12:55:01,12/26/2012 12:55:01,0,12/26/2012 12:55:02,.000277777777777778,2.1,1,1,LOW,PARTIAL,NONE,NONE
CVE-2012-5585,12/26/2012 12:55:02,12/26/2012 12:55:02,0,12/26/2012 12:55:02,0,2.1,1,1,HIGH,NONE,PARTIAL,NONE
CVE-2012-5586,12/26/2012 12:55:02,12/26/2012 12:55:02,0,12/26/2012 12:55:02,0,2.1,1,1,HIGH,PARTIAL,NONE,NONE
CVE-2012-5589,12/26/2012 12:55:02,12/26/2012 17:55:02,5,12/26/2012 17:55:03,.000277777777777778,3.5,1,1,MEDIUM,PARTIAL,NONE,NONE
CVE-2012-5588,12/26/2012 12:55:02,12/26/2012 12:55:02,0,12/26/2012 17:55:02,5,2.6,1,1,HIGH,NONE,PARTIAL,NONE
