id,date_time,date_time_of_next_variable_1,hours_until_next_1,date_time_of_next_variable_2,hours_until_next_2,score,ScoreCategory,filter_$,accesscomplexity,confidentialityimpact,integrityimpact,availabilityimpact
CVE-2010-1336,4/9/2010 14:30:00,4/9/2010 14:30:00,0,4/9/2010 14:30:00,0,7.5,3,1,LOW,PARTIAL,PARTIAL,PARTIAL
CVE-2010-1337,4/9/2010 14:30:00,4/9/2010 14:30:00,0,4/9/2010 14:30:00,0,7.5,3,1,LOW,PARTIAL,PARTIAL,PARTIAL
CVE-2010-1338,4/9/2010 14:30:00,4/9/2010 14:30:00,0,4/9/2010 14:30:00,0,7.5,3,1,LOW,PARTIAL,PARTIAL,PARTIAL
CVE-2010-1341,4/9/2010 14:30:00,4/9/2010 14:30:00,0,4/9/2010 14:30:00,0,7.5,3,1,LOW,PARTIAL,PARTIAL,PARTIAL
CVE-2010-1343,4/9/2010 14:30:00,4/9/2010 14:30:00,0,4/12/2010 13:30:00,71,7.5,3,1,LOW,PARTIAL,PARTIAL,PARTIAL
CVE-2010-1344,4/9/2010 14:30:00,4/12/2010 13:30:00,71,4/12/2010 13:30:00,0,7.5,3,1,LOW,PARTIAL,PARTIAL,PARTIAL
CVE-2010-1347,4/12/2010 13:30:00,4/12/2010 13:30:00,0,4/12/2010 14:30:00,1,7.2,3,1,LOW,COMPLETE,COMPLETE,COMPLETE
CVE-2010-1348,4/12/2010 13:30:00,4/12/2010 14:30:00,1,4/12/2010 14:30:00,0,7.5,3,1,LOW,PARTIAL,PARTIAL,PARTIAL
CVE-2010-0741,4/12/2010 14:30:00,4/12/2010 14:30:00,0,4/12/2010 14:30:00,0,7.8,3,1,LOW,NONE,NONE,COMPLETE
CVE-2010-1139,4/12/2010 14:30:00,4/12/2010 14:30:00,0,4/12/2010 14:30:00,0,7.2,3,1,LOW,COMPLETE,COMPLETE,COMPLETE
CVE-2010-1141,4/12/2010 14:30:00,4/12/2010 14:30:00,0,4/12/2010 14:30:00,0,8.5,3,1,MEDIUM,COMPLETE,COMPLETE,COMPLETE
CVE-2010-1142,4/12/2010 14:30:00,4/12/2010 14:30:00,0,4/13/2010 13:30:00,23,8.5,3,1,MEDIUM,COMPLETE,COMPLETE,COMPLETE
CVE-2010-1350,4/12/2010 14:30:00,4/13/2010 13:30:00,23,4/13/2010 14:30:00,1,7.5,3,1,LOW,PARTIAL,PARTIAL,PARTIAL
CVE-2009-4510,4/13/2010 13:30:00,4/13/2010 14:30:00,1,4/13/2010 14:30:00,0,8.5,3,1,MEDIUM,COMPLETE,COMPLETE,COMPLETE
CVE-2010-1360,4/13/2010 14:30:00,4/13/2010 14:30:00,0,4/13/2010 16:30:00,2,7.5,3,1,LOW,PARTIAL,PARTIAL,PARTIAL
CVE-2010-1363,4/13/2010 14:30:00,4/13/2010 16:30:00,2,4/13/2010 16:30:00,0,7.5,3,1,LOW,PARTIAL,PARTIAL,PARTIAL
CVE-2010-1364,4/13/2010 16:30:00,4/13/2010 16:30:00,0,4/13/2010 16:30:00,0,7.5,3,1,LOW,PARTIAL,PARTIAL,PARTIAL
CVE-2010-1365,4/13/2010 16:30:00,4/13/2010 16:30:00,0,4/13/2010 16:30:00,0,7.5,3,1,LOW,PARTIAL,PARTIAL,PARTIAL
CVE-2010-1366,4/13/2010 16:30:00,4/13/2010 16:30:00,0,4/13/2010 16:30:00,0,7.5,3,1,LOW,PARTIAL,PARTIAL,PARTIAL
CVE-2010-1368,4/13/2010 16:30:00,4/13/2010 16:30:00,0,4/13/2010 16:30:00,0,7.5,3,1,LOW,PARTIAL,PARTIAL,PARTIAL
CVE-2010-1369,4/13/2010 16:30:00,4/13/2010 16:30:00,0,4/13/2010 16:30:00,0,7.5,3,1,LOW,PARTIAL,PARTIAL,PARTIAL
CVE-2010-1370,4/13/2010 16:30:00,4/13/2010 16:30:00,0,4/13/2010 18:30:00,2,7.5,3,1,LOW,PARTIAL,PARTIAL,PARTIAL
CVE-2010-1372,4/13/2010 16:30:00,4/13/2010 18:30:00,2,4/13/2010 18:30:00,0,7.5,3,1,LOW,PARTIAL,PARTIAL,PARTIAL
CVE-2010-0853,4/13/2010 18:30:00,4/13/2010 18:30:00,0,4/13/2010 18:30:01,.000277777777777778,7.5,3,1,LOW,PARTIAL,PARTIAL,PARTIAL
CVE-2010-0860,4/13/2010 18:30:00,4/13/2010 18:30:01,.000277777777777778,4/13/2010 18:30:01,0,7.1,3,1,HIGH,COMPLETE,COMPLETE,COMPLETE
CVE-2010-0882,4/13/2010 18:30:01,4/13/2010 18:30:01,0,4/13/2010 18:30:01,0,7.2,3,1,LOW,COMPLETE,COMPLETE,COMPLETE
CVE-2010-0896,4/13/2010 18:30:01,4/13/2010 18:30:01,0,4/14/2010 12:00:01,17.5,7.1,3,1,MEDIUM,COMPLETE,NONE,NONE
CVE-2010-0897,4/13/2010 18:30:01,4/14/2010 12:00:01,17.5,4/14/2010 12:00:01,0,7.5,3,1,LOW,PARTIAL,PARTIAL,PARTIAL
CVE-2010-0256,4/14/2010 12:00:01,4/14/2010 12:00:01,0,4/14/2010 12:00:01,0,7.6,3,1,HIGH,COMPLETE,COMPLETE,COMPLETE
CVE-2010-0236,4/14/2010 12:00:01,4/14/2010 12:00:01,0,4/15/2010 13:30:00,25.4997222222222,7.2,3,1,LOW,COMPLETE,COMPLETE,COMPLETE
CVE-2010-0254,4/14/2010 12:00:01,4/15/2010 13:30:00,25.4997222222222,4/15/2010 17:30:00,4,7.6,3,1,HIGH,COMPLETE,COMPLETE,COMPLETE
CVE-2010-1329,4/15/2010 13:30:00,4/15/2010 17:30:00,4,4/16/2010 15:30:00,22,7.8,3,1,LOW,NONE,COMPLETE,NONE
CVE-2010-1426,4/15/2010 17:30:00,4/16/2010 15:30:00,22,4/16/2010 15:30:00,0,7.5,3,1,LOW,PARTIAL,PARTIAL,PARTIAL
CVE-2010-1463,4/16/2010 15:30:00,4/16/2010 15:30:00,0,4/19/2010 15:30:00,72,7.5,3,1,LOW,PARTIAL,PARTIAL,PARTIAL
CVE-2010-1467,4/16/2010 15:30:00,4/19/2010 15:30:00,72,4/19/2010 15:30:00,0,7.5,3,1,LOW,PARTIAL,PARTIAL,PARTIAL
CVE-2010-1468,4/19/2010 15:30:00,4/19/2010 15:30:00,0,4/19/2010 15:30:00,0,7.5,3,1,LOW,PARTIAL,PARTIAL,PARTIAL
CVE-2010-1470,4/19/2010 15:30:00,4/19/2010 15:30:00,0,4/19/2010 15:30:00,0,7.5,3,1,LOW,PARTIAL,PARTIAL,PARTIAL
CVE-2010-1471,4/19/2010 15:30:00,4/19/2010 15:30:00,0,4/19/2010 15:30:00,0,7.5,3,1,LOW,PARTIAL,PARTIAL,PARTIAL
CVE-2010-1472,4/19/2010 15:30:00,4/19/2010 15:30:00,0,4/19/2010 15:30:01,.000277777777777778,7.5,3,1,LOW,PARTIAL,PARTIAL,PARTIAL
CVE-2010-1477,4/19/2010 15:30:00,4/19/2010 15:30:01,.000277777777777778,4/19/2010 15:30:01,0,7.5,3,1,LOW,PARTIAL,PARTIAL,PARTIAL
CVE-2010-1479,4/19/2010 15:30:01,4/19/2010 15:30:01,0,4/20/2010 10:30:01,19,7.5,3,1,LOW,PARTIAL,PARTIAL,PARTIAL
CVE-2010-1480,4/19/2010 15:30:01,4/20/2010 10:30:01,19,4/20/2010 11:30:00,.999722222222222,7.5,3,1,LOW,PARTIAL,PARTIAL,PARTIAL
CVE-2009-4770,4/20/2010 10:30:01,4/20/2010 11:30:00,.999722222222222,4/20/2010 11:30:00,0,7.5,3,1,LOW,PARTIAL,PARTIAL,PARTIAL
CVE-2010-1162,4/20/2010 11:30:00,4/20/2010 11:30:00,0,4/21/2010 10:30:00,23,7.2,3,1,LOW,COMPLETE,COMPLETE,COMPLETE
CVE-2010-1317,4/20/2010 11:30:00,4/21/2010 10:30:00,23,4/21/2010 10:30:00,0,7.5,3,1,LOW,PARTIAL,PARTIAL,PARTIAL
CVE-2009-4779,4/21/2010 10:30:00,4/21/2010 10:30:00,0,4/21/2010 10:30:00,0,7.5,3,1,LOW,PARTIAL,PARTIAL,PARTIAL
CVE-2009-4781,4/21/2010 10:30:00,4/21/2010 10:30:00,0,4/21/2010 10:30:00,0,7.2,3,1,LOW,COMPLETE,COMPLETE,COMPLETE
CVE-2009-4783,4/21/2010 10:30:00,4/21/2010 10:30:00,0,4/21/2010 10:30:00,0,7.5,3,1,LOW,PARTIAL,PARTIAL,PARTIAL
CVE-2009-4784,4/21/2010 10:30:00,4/21/2010 10:30:00,0,4/21/2010 10:30:01,.000277777777777778,7.5,3,1,LOW,PARTIAL,PARTIAL,PARTIAL
CVE-2009-4785,4/21/2010 10:30:00,4/21/2010 10:30:01,.000277777777777778,4/22/2010 10:30:00,23.9997222222222,7.5,3,1,LOW,PARTIAL,PARTIAL,PARTIAL
CVE-2009-4789,4/21/2010 10:30:01,4/22/2010 10:30:00,23.9997222222222,4/22/2010 10:30:00,0,7.5,3,1,LOW,PARTIAL,PARTIAL,PARTIAL
CVE-2009-4791,4/22/2010 10:30:00,4/22/2010 10:30:00,0,4/22/2010 10:30:00,0,7.5,3,1,LOW,PARTIAL,PARTIAL,PARTIAL
CVE-2009-4792,4/22/2010 10:30:00,4/22/2010 10:30:00,0,4/22/2010 10:30:00,0,7.5,3,1,LOW,PARTIAL,PARTIAL,PARTIAL
CVE-2009-4794,4/22/2010 10:30:00,4/22/2010 10:30:00,0,4/22/2010 10:30:00,0,7.5,3,1,LOW,PARTIAL,PARTIAL,PARTIAL
CVE-2009-4796,4/22/2010 10:30:00,4/22/2010 10:30:00,0,4/22/2010 10:30:00,0,7.5,3,1,LOW,PARTIAL,PARTIAL,PARTIAL
CVE-2009-4797,4/22/2010 10:30:00,4/22/2010 10:30:00,0,4/23/2010 10:30:00,24,7.5,3,1,LOW,PARTIAL,PARTIAL,PARTIAL
CVE-2009-4798,4/22/2010 10:30:00,4/23/2010 10:30:00,24,4/23/2010 10:30:00,0,7.5,3,1,LOW,PARTIAL,PARTIAL,PARTIAL
CVE-2009-4801,4/23/2010 10:30:00,4/23/2010 10:30:00,0,4/23/2010 10:30:00,0,7.5,3,1,LOW,PARTIAL,PARTIAL,PARTIAL
CVE-2009-4802,4/23/2010 10:30:00,4/23/2010 10:30:00,0,4/23/2010 10:30:00,0,7.5,3,1,LOW,PARTIAL,PARTIAL,PARTIAL
CVE-2009-4803,4/23/2010 10:30:00,4/23/2010 10:30:00,0,4/23/2010 10:30:01,.000277777777777778,7.5,3,1,LOW,PARTIAL,PARTIAL,PARTIAL
CVE-2009-4806,4/23/2010 10:30:00,4/23/2010 10:30:01,.000277777777777778,4/23/2010 10:30:01,0,7.5,3,1,LOW,PARTIAL,PARTIAL,PARTIAL
CVE-2010-1506,4/23/2010 10:30:01,4/23/2010 10:30:01,0,4/23/2010 10:30:01,0,7.8,3,1,LOW,NONE,NONE,COMPLETE
CVE-2009-4807,4/23/2010 10:30:01,4/23/2010 10:30:01,0,4/23/2010 10:30:01,0,7.5,3,1,LOW,PARTIAL,PARTIAL,PARTIAL
CVE-2009-4808,4/23/2010 10:30:01,4/23/2010 10:30:01,0,4/23/2010 10:30:01,0,7.5,3,1,LOW,PARTIAL,PARTIAL,PARTIAL
CVE-2009-4810,4/23/2010 10:30:01,4/23/2010 10:30:01,0,4/23/2010 10:30:01,0,7.5,3,1,LOW,PARTIAL,PARTIAL,PARTIAL
CVE-2010-1493,4/23/2010 10:30:01,4/23/2010 10:30:01,0,4/23/2010 10:30:01,0,7.5,3,1,LOW,PARTIAL,PARTIAL,PARTIAL
CVE-2010-1495,4/23/2010 10:30:01,4/23/2010 10:30:01,0,4/23/2010 10:30:01,0,7.5,3,1,LOW,PARTIAL,PARTIAL,PARTIAL
CVE-2010-1496,4/23/2010 10:30:01,4/23/2010 10:30:01,0,4/23/2010 10:30:01,0,7.5,3,1,LOW,PARTIAL,PARTIAL,PARTIAL
CVE-2010-1498,4/23/2010 10:30:01,4/23/2010 10:30:01,0,4/23/2010 10:30:01,0,7.5,3,1,LOW,PARTIAL,PARTIAL,PARTIAL
CVE-2010-1499,4/23/2010 10:30:01,4/23/2010 10:30:01,0,4/26/2010 14:30:00,75.9997222222222,7.5,3,1,LOW,PARTIAL,PARTIAL,PARTIAL
CVE-2010-1500,4/23/2010 10:30:01,4/26/2010 14:30:00,75.9997222222222,4/26/2010 14:30:00,0,7.5,3,1,LOW,PARTIAL,PARTIAL,PARTIAL
CVE-2010-1529,4/26/2010 14:30:00,4/26/2010 14:30:00,0,4/26/2010 14:30:00,0,7.5,3,1,LOW,PARTIAL,PARTIAL,PARTIAL
CVE-2010-1531,4/26/2010 14:30:00,4/26/2010 14:30:00,0,4/26/2010 14:30:00,0,7.5,3,1,LOW,PARTIAL,PARTIAL,PARTIAL
CVE-2010-1533,4/26/2010 14:30:00,4/26/2010 14:30:00,0,4/26/2010 15:30:00,1,7.5,3,1,LOW,PARTIAL,PARTIAL,PARTIAL
CVE-2010-1535,4/26/2010 14:30:00,4/26/2010 15:30:00,1,4/26/2010 15:30:00,0,7.5,3,1,LOW,PARTIAL,PARTIAL,PARTIAL
CVE-2010-1537,4/26/2010 15:30:00,4/26/2010 15:30:00,0,4/27/2010 11:30:00,20,7.5,3,1,LOW,PARTIAL,PARTIAL,PARTIAL
CVE-2010-1538,4/26/2010 15:30:00,4/27/2010 11:30:00,20,4/27/2010 11:30:01,.000277777777777778,7.5,3,1,LOW,PARTIAL,PARTIAL,PARTIAL
CVE-2009-4824,4/27/2010 11:30:00,4/27/2010 11:30:01,.000277777777777778,4/27/2010 11:30:01,0,7.5,3,1,LOW,PARTIAL,PARTIAL,PARTIAL
CVE-2010-1559,4/27/2010 11:30:01,4/27/2010 11:30:01,0,4/28/2010 19:30:00,31.9997222222222,7.5,3,1,LOW,PARTIAL,PARTIAL,PARTIAL
CVE-2009-4830,4/27/2010 11:30:01,4/28/2010 19:30:00,31.9997222222222,4/28/2010 19:30:00,0,7.5,3,1,LOW,PARTIAL,PARTIAL,PARTIAL
CVE-2010-1588,4/28/2010 19:30:00,4/28/2010 19:30:00,0,4/28/2010 19:30:00,0,7.5,3,1,LOW,PARTIAL,PARTIAL,PARTIAL
CVE-2010-1591,4/28/2010 19:30:00,4/28/2010 19:30:00,0,4/29/2010 13:30:00,18,7.2,3,1,LOW,COMPLETE,COMPLETE,COMPLETE
CVE-2010-1595,4/28/2010 19:30:00,4/29/2010 13:30:00,18,4/29/2010 13:30:00,0,7.5,3,1,LOW,PARTIAL,PARTIAL,PARTIAL
CVE-2010-1599,4/29/2010 13:30:00,4/29/2010 13:30:00,0,4/29/2010 13:30:00,0,7.5,3,1,LOW,PARTIAL,PARTIAL,PARTIAL
CVE-2010-1600,4/29/2010 13:30:00,4/29/2010 13:30:00,0,4/29/2010 13:30:00,0,7.5,3,1,LOW,PARTIAL,PARTIAL,PARTIAL
CVE-2010-1602,4/29/2010 13:30:00,4/29/2010 13:30:00,0,4/29/2010 13:30:00,0,7.5,3,1,LOW,PARTIAL,PARTIAL,PARTIAL
CVE-2010-1603,4/29/2010 13:30:00,4/29/2010 13:30:00,0,4/29/2010 15:30:00,2,7.5,3,1,LOW,PARTIAL,PARTIAL,PARTIAL
CVE-2010-1605,4/29/2010 13:30:00,4/29/2010 15:30:00,2,4/29/2010 17:30:00,2,7.5,3,1,LOW,PARTIAL,PARTIAL,PARTIAL
CVE-2009-4832,4/29/2010 15:30:00,4/29/2010 17:30:00,2,4/29/2010 17:30:00,0,7.2,3,1,LOW,COMPLETE,COMPLETE,COMPLETE
CVE-2010-1166,4/29/2010 17:30:00,4/29/2010 17:30:00,0,5/3/2010 9:51:53,88.3647222222222,7.1,3,1,HIGH,COMPLETE,COMPLETE,COMPLETE
CVE-2010-1615,4/29/2010 17:30:00,5/3/2010 9:51:53,88.3647222222222,5/3/2010 9:51:53,0,7.5,3,1,LOW,PARTIAL,PARTIAL,PARTIAL
CVE-2010-1665,5/3/2010 9:51:53,5/3/2010 9:51:53,0,5/3/2010 9:51:53,0,7.5,3,1,LOW,PARTIAL,PARTIAL,PARTIAL
CVE-2010-1653,5/3/2010 9:51:53,5/3/2010 9:51:53,0,5/3/2010 9:51:53,0,7.5,3,1,LOW,PARTIAL,PARTIAL,PARTIAL
CVE-2010-1654,5/3/2010 9:51:53,5/3/2010 9:51:53,0,5/3/2010 9:51:53,0,7.5,3,1,LOW,PARTIAL,PARTIAL,PARTIAL
CVE-2010-1656,5/3/2010 9:51:53,5/3/2010 9:51:53,0,5/3/2010 9:51:53,0,7.5,3,1,LOW,PARTIAL,PARTIAL,PARTIAL
CVE-2010-1660,5/3/2010 9:51:53,5/3/2010 9:51:53,0,5/4/2010 12:00:35,26.145,7.5,3,1,LOW,PARTIAL,PARTIAL,PARTIAL
CVE-2010-1661,5/3/2010 9:51:53,5/4/2010 12:00:35,26.145,5/4/2010 12:00:35,0,7.5,3,1,LOW,PARTIAL,PARTIAL,PARTIAL
CVE-2010-0101,5/4/2010 12:00:35,5/4/2010 12:00:35,0,5/4/2010 12:00:35,0,7.8,3,1,LOW,NONE,NONE,COMPLETE
CVE-2010-1431,5/4/2010 12:00:35,5/4/2010 12:00:35,0,5/4/2010 12:00:35,0,7.5,3,1,LOW,PARTIAL,PARTIAL,PARTIAL
CVE-2010-1701,5/4/2010 12:00:35,5/4/2010 12:00:35,0,5/4/2010 12:00:35,0,7.5,3,1,LOW,PARTIAL,PARTIAL,PARTIAL
CVE-2010-1702,5/4/2010 12:00:35,5/4/2010 12:00:35,0,5/4/2010 12:00:35,0,7.5,3,1,LOW,PARTIAL,PARTIAL,PARTIAL
CVE-2010-1704,5/4/2010 12:00:35,5/4/2010 12:00:35,0,5/4/2010 12:00:35,0,7.5,3,1,LOW,PARTIAL,PARTIAL,PARTIAL
CVE-2010-1705,5/4/2010 12:00:35,5/4/2010 12:00:35,0,5/4/2010 12:00:35,0,7.5,3,1,LOW,PARTIAL,PARTIAL,PARTIAL
CVE-2010-1706,5/4/2010 12:00:35,5/4/2010 12:00:35,0,5/4/2010 12:00:35,0,7.5,3,1,LOW,PARTIAL,PARTIAL,PARTIAL
CVE-2010-1708,5/4/2010 12:00:35,5/4/2010 12:00:35,0,5/4/2010 12:00:36,.000277777777777778,7.5,3,1,LOW,PARTIAL,PARTIAL,PARTIAL
CVE-2010-1713,5/4/2010 12:00:35,5/4/2010 12:00:36,.000277777777777778,5/4/2010 12:00:36,0,7.5,3,1,LOW,PARTIAL,PARTIAL,PARTIAL
CVE-2010-1716,5/4/2010 12:00:36,5/4/2010 12:00:36,0,5/4/2010 12:00:36,0,7.5,3,1,LOW,PARTIAL,PARTIAL,PARTIAL
CVE-2010-1720,5/4/2010 12:00:36,5/4/2010 12:00:36,0,5/6/2010 8:47:23,44.7797222222222,7.5,3,1,LOW,PARTIAL,PARTIAL,PARTIAL
CVE-2010-1721,5/4/2010 12:00:36,5/6/2010 8:47:23,44.7797222222222,5/6/2010 8:47:23,0,7.5,3,1,LOW,PARTIAL,PARTIAL,PARTIAL
CVE-2010-1681,5/6/2010 8:47:23,5/6/2010 8:47:23,0,5/6/2010 8:47:23,0,7.6,3,1,HIGH,COMPLETE,COMPLETE,COMPLETE
CVE-2009-4836,5/6/2010 8:47:23,5/6/2010 8:47:23,0,5/6/2010 8:47:23,0,7.5,3,1,LOW,PARTIAL,PARTIAL,PARTIAL
CVE-2009-4838,5/6/2010 8:47:23,5/6/2010 8:47:23,0,5/6/2010 10:53:01,2.09388888888889,7.5,3,1,LOW,PARTIAL,PARTIAL,PARTIAL
CVE-2010-1583,5/6/2010 8:47:23,5/6/2010 10:53:01,2.09388888888889,5/6/2010 10:53:01,0,7.5,3,1,LOW,PARTIAL,PARTIAL,PARTIAL
CVE-2010-1725,5/6/2010 10:53:01,5/6/2010 10:53:01,0,5/6/2010 10:53:01,0,7.5,3,1,LOW,PARTIAL,PARTIAL,PARTIAL
CVE-2010-1726,5/6/2010 10:53:01,5/6/2010 10:53:01,0,5/6/2010 14:30:00,3.61638888888889,7.5,3,1,LOW,PARTIAL,PARTIAL,PARTIAL
CVE-2010-1727,5/6/2010 10:53:01,5/6/2010 14:30:00,3.61638888888889,5/6/2010 14:30:00,0,7.5,3,1,LOW,PARTIAL,PARTIAL,PARTIAL
CVE-2010-1739,5/6/2010 14:30:00,5/6/2010 14:30:00,0,5/6/2010 14:30:00,0,7.5,3,1,LOW,PARTIAL,PARTIAL,PARTIAL
CVE-2010-1740,5/6/2010 14:30:00,5/6/2010 14:30:00,0,5/6/2010 14:30:00,0,7.5,3,1,LOW,PARTIAL,PARTIAL,PARTIAL
CVE-2010-1741,5/6/2010 14:30:00,5/6/2010 14:30:00,0,5/6/2010 14:30:00,0,7.5,3,1,LOW,PARTIAL,PARTIAL,PARTIAL
CVE-2010-1743,5/6/2010 14:30:00,5/6/2010 14:30:00,0,5/7/2010 14:24:15,23.9041666666667,7.5,3,1,LOW,PARTIAL,PARTIAL,PARTIAL
CVE-2010-1744,5/6/2010 14:30:00,5/7/2010 14:24:15,23.9041666666667,5/7/2010 14:30:01,.0961111111111111,7.5,3,1,LOW,PARTIAL,PARTIAL,PARTIAL
CVE-2009-4843,5/7/2010 14:24:15,5/7/2010 14:30:01,.0961111111111111,5/7/2010 16:30:01,2,7.5,3,1,LOW,PARTIAL,PARTIAL,PARTIAL
CVE-2010-1173,5/7/2010 14:30:01,5/7/2010 16:30:01,2,5/7/2010 19:00:01,2.5,7.1,3,1,MEDIUM,NONE,NONE,COMPLETE
CVE-2010-1855,5/7/2010 16:30:01,5/7/2010 19:00:01,2.5,5/7/2010 19:00:01,0,7.5,3,1,LOW,PARTIAL,PARTIAL,PARTIAL
CVE-2010-1868,5/7/2010 19:00:01,5/7/2010 19:00:01,0,5/7/2010 19:00:01,0,7.5,3,1,LOW,PARTIAL,PARTIAL,PARTIAL
CVE-2009-4854,5/7/2010 19:00:01,5/7/2010 19:00:01,0,5/7/2010 19:00:01,0,7.5,3,1,LOW,PARTIAL,PARTIAL,PARTIAL
CVE-2010-1863,5/7/2010 19:00:01,5/7/2010 19:00:01,0,5/7/2010 19:00:01,0,7.5,3,1,LOW,PARTIAL,PARTIAL,PARTIAL
CVE-2010-1865,5/7/2010 19:00:01,5/7/2010 19:00:01,0,5/7/2010 19:00:01,0,7.5,3,1,LOW,PARTIAL,PARTIAL,PARTIAL
CVE-2010-1866,5/7/2010 19:00:01,5/7/2010 19:00:01,0,5/11/2010 8:02:08,85.0352777777778,7.5,3,1,LOW,PARTIAL,PARTIAL,PARTIAL
CVE-2010-1867,5/7/2010 19:00:01,5/11/2010 8:02:08,85.0352777777778,5/11/2010 8:02:09,.000277777777777778,7.5,3,1,LOW,PARTIAL,PARTIAL,PARTIAL
CVE-2009-4855,5/11/2010 8:02:08,5/11/2010 8:02:09,.000277777777777778,5/11/2010 8:02:09,0,7.5,3,1,LOW,PARTIAL,PARTIAL,PARTIAL
CVE-2009-4872,5/11/2010 8:02:09,5/11/2010 8:02:09,0,5/11/2010 8:02:09,0,7.5,3,1,LOW,PARTIAL,PARTIAL,PARTIAL
CVE-2009-4860,5/11/2010 8:02:09,5/11/2010 8:02:09,0,5/11/2010 8:02:09,0,7.5,3,1,LOW,PARTIAL,PARTIAL,PARTIAL
CVE-2009-4862,5/11/2010 8:02:09,5/11/2010 8:02:09,0,5/11/2010 8:02:09,0,7.5,3,1,LOW,PARTIAL,PARTIAL,PARTIAL
CVE-2009-4870,5/11/2010 8:02:09,5/11/2010 8:02:09,0,5/12/2010 7:46:12,23.7341666666667,7.5,3,1,LOW,PARTIAL,PARTIAL,PARTIAL
CVE-2009-4871,5/11/2010 8:02:09,5/12/2010 7:46:12,23.7341666666667,5/12/2010 7:46:12,0,7.5,3,1,LOW,PARTIAL,PARTIAL,PARTIAL
CVE-2010-1873,5/12/2010 7:46:12,5/12/2010 7:46:12,0,5/12/2010 7:46:12,0,7.5,3,1,LOW,PARTIAL,PARTIAL,PARTIAL
CVE-2010-1874,5/12/2010 7:46:12,5/12/2010 7:46:12,0,5/12/2010 7:46:12,0,7.5,3,1,LOW,PARTIAL,PARTIAL,PARTIAL
CVE-2010-1875,5/12/2010 7:46:12,5/12/2010 7:46:12,0,5/12/2010 7:46:12,0,7.5,3,1,LOW,PARTIAL,PARTIAL,PARTIAL
CVE-2010-1876,5/12/2010 7:46:12,5/12/2010 7:46:12,0,5/12/2010 7:46:12,0,7.5,3,1,LOW,PARTIAL,PARTIAL,PARTIAL
CVE-2010-1877,5/12/2010 7:46:12,5/12/2010 7:46:12,0,5/12/2010 7:46:31,.00527777777777778,7.5,3,1,LOW,PARTIAL,PARTIAL,PARTIAL
CVE-2010-1878,5/12/2010 7:46:12,5/12/2010 7:46:31,.00527777777777778,5/12/2010 7:46:31,0,7.5,3,1,LOW,PARTIAL,PARTIAL,PARTIAL
CVE-2010-1906,5/12/2010 7:46:31,5/12/2010 7:46:31,0,5/12/2010 7:46:40,.0025,7.2,3,1,LOW,COMPLETE,COMPLETE,COMPLETE
CVE-2010-1909,5/12/2010 7:46:31,5/12/2010 7:46:40,.0025,5/12/2010 7:46:40,0,7.6,3,1,HIGH,COMPLETE,COMPLETE,COMPLETE
CVE-2010-1916,5/12/2010 7:46:40,5/12/2010 7:46:40,0,5/12/2010 7:46:51,.00305555555555556,7.5,3,1,LOW,PARTIAL,PARTIAL,PARTIAL
CVE-2010-1918,5/12/2010 7:46:40,5/12/2010 7:46:51,.00305555555555556,5/12/2010 12:07:32,4.34472222222222,7.5,3,1,LOW,PARTIAL,PARTIAL,PARTIAL
CVE-2010-1620,5/12/2010 7:46:51,5/12/2010 12:07:32,4.34472222222222,5/12/2010 12:07:32,0,7.2,3,1,LOW,COMPLETE,COMPLETE,COMPLETE
CVE-2010-1922,5/12/2010 12:07:32,5/12/2010 12:07:32,0,5/12/2010 12:07:32,0,7.5,3,1,LOW,PARTIAL,PARTIAL,PARTIAL
CVE-2010-1923,5/12/2010 12:07:32,5/12/2010 12:07:32,0,5/12/2010 12:07:32,0,7.5,3,1,LOW,PARTIAL,PARTIAL,PARTIAL
CVE-2010-1924,5/12/2010 12:07:32,5/12/2010 12:07:32,0,5/13/2010 18:30:00,30.3744444444444,7.5,3,1,LOW,PARTIAL,PARTIAL,PARTIAL
CVE-2010-1925,5/12/2010 12:07:32,5/13/2010 18:30:00,30.3744444444444,5/14/2010 16:30:01,22.0002777777778,7.5,3,1,LOW,PARTIAL,PARTIAL,PARTIAL
CVE-2010-1939,5/13/2010 18:30:00,5/14/2010 16:30:01,22.0002777777778,5/14/2010 16:30:01,0,7.6,3,1,HIGH,COMPLETE,COMPLETE,COMPLETE
CVE-2010-0601,5/14/2010 16:30:01,5/14/2010 16:30:01,0,5/14/2010 16:30:01,0,7.8,3,1,LOW,NONE,NONE,COMPLETE
CVE-2010-0602,5/14/2010 16:30:01,5/14/2010 16:30:01,0,5/14/2010 16:30:01,0,7.8,3,1,LOW,NONE,NONE,COMPLETE
CVE-2010-0603,5/14/2010 16:30:01,5/14/2010 16:30:01,0,5/14/2010 16:30:01,0,7.8,3,1,LOW,NONE,NONE,COMPLETE
CVE-2010-0604,5/14/2010 16:30:01,5/14/2010 16:30:01,0,5/14/2010 16:30:01,0,7.8,3,1,LOW,NONE,NONE,COMPLETE
CVE-2010-1561,5/14/2010 16:30:01,5/14/2010 16:30:01,0,5/14/2010 16:30:01,0,7.8,3,1,LOW,NONE,NONE,COMPLETE
CVE-2010-1562,5/14/2010 16:30:01,5/14/2010 16:30:01,0,5/14/2010 16:30:01,0,7.8,3,1,LOW,NONE,NONE,COMPLETE
